Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740334740677,2801,2801,2801,2801,2801,2801,2801,2801,17.42188262939453,14.655937194824219,77.14628601074219,7.0056304931640625,30.156661987304688,9.375625610351563,21.25560760498047,4.5913238525390625,6946.95654296875,63110.22332763672,50812.794677734375,1058.0359497070313,17024311296,8053063680,6532063232,0
200,1740334740677,2801,2801,2801,2801,2801,2801,2801,2801,54.41008377075195,16.99810028076172,90.91104125976563,11.38201904296875,37.88296890258789,41.22740173339844,73.95813751220703,39.388675689697266,6946.964416503906,63110.30969238281,50812.87121582031,1058.041259765625,17024311296,8053063680,6533705728,0
199,1740334740878,2801,2801,2801,2801,2801,2801,2801,2801,4.3803863525390625,7.436927795410156,6.083106994628906,2.4986801147460938,2.4295654296875,2.109405517578125,2.8978118896484375,4.7478485107421875,6947.117736816406,63111.0625,50813.38543701172,1058.1093139648438,17024311296,8053063680,6536241152,0
200,1740334741078,2801,2801,2801,2801,2801,2801,2801,2801,4.7003631591796875,11.172470092773438,5.1663818359375,3.0404434204101563,2.0846176147460938,4.818580627441406,4.160896301269531,6.631889343261719,6947.2762451171875,63112.009704589844,50814.059814453125,1058.163818359375,17024311296,8053063680,6537359360,0
200,1740334741278,2801,2801,2801,2801,2801,2801,2801,2801,5.2450714111328125,3.7714385986328125,2.6070480346679688,5.5963134765625,2.4408111572265625,6.013938903808594,2.20257568359375,6.0352935791015625,6947.4219970703125,63112.62365722656,50814.50476074219,1058.2138061523438,17024311296,8053063680,6539374592,0
200,1740334741479,2801,2801,2801,2801,2801,2801,2801,2801,5.4289093017578125,3.9199295043945313,3.467620849609375,2.1792831420898438,1.82220458984375,3.272857666015625,1.0774993896484375,6.743125915527344,6947.568420410156,63113.233459472656,50814.9296875,1058.2593994140625,17024311296,8053063680,6541733888,0
200,1740334741679,2801,2801,2801,2801,2801,2801,2801,2801,5.762229919433594,1.211761474609375,5.0373687744140625,1.5402603149414063,6.648292541503906,1.43963623046875,4.374481201171875,5.030326843261719,6947.71533203125,63113.928955078125,50815.441345214844,1058.304443359375,17024311296,8053063680,6523998208,0
200,1740334741880,2801,2801,2801,2801,2801,2801,2801,2801,5.4010162353515625,2.8505096435546875,3.705230712890625,3.25836181640625,2.5428314208984375,1.0364761352539063,3.1591796875,0.5262985229492188,6947.8350830078125,63114.440673828125,50815.87921142578,1058.304443359375,17024311296,8053063680,6523076608,0
200,1740334742080,2801,2801,2801,2801,2801,2801,2801,2801,1.743316650390625,8.04766845703125,2.0009536743164063,4.460853576660156,3.5342941284179688,0.81988525390625,1.9725875854492188,3.9636764526367188,6947.9609375,63115.04522705078,50816.33654785156,1058.3070068359375,17024311296,8053063680,6520471552,0
200,1740334742280,2801,2801,2801,2801,2801,2801,2801,2801,7.016387939453125,2.1948471069335938,6.443382263183594,0.9810867309570313,8.812515258789063,0.5075302124023438,3.0038070678710938,2.7064437866210938,6948.093688964844,63115.84259033203,50816.902587890625,1058.3094482421875,17024311296,8053063680,6513602560,0
200,1740334742481,2801,2801,2801,2801,2801,2801,2801,2801,2.5008392333984375,1.7768630981445313,5.611701965332031,1.8188552856445313,4.11370849609375,2.1116561889648438,2.1148452758789063,3.5492019653320313,6948.222961425781,63116.40625,50817.32684326172,1058.3192749023438,17024311296,8053063680,6516764672,0
200,1740334742681,2801,2801,2801,2801,2801,2801,2801,2801,1.1030502319335938,1.66778564453125,2.74017333984375,1.14263916015625,4.1137542724609375,0.5386123657226563,3.56890869140625,1.0710906982421875,6948.338562011719,63116.744201660156,50817.60302734375,1058.3192749023438,17024311296,8053063680,6516391936,0
200,1740334742882,2801,2801,2801,2801,2801,2801,2801,2801,10.093368530273438,4.412528991699219,4.669212341308594,1.1602630615234375,3.6673965454101563,0.6328811645507813,0.5631637573242188,1.05230712890625,6948.466552734375,63117.384216308594,50818.16467285156,1058.3192749023438,17024311296,8053063680,6513188864,0
199,1740334743082,2801,2801,2801,2801,2801,2801,2801,2801,1.7311782836914063,7.7075653076171875,2.483642578125,5.404090881347656,3.8017349243164063,1.115386962890625,3.2200393676757813,0.9531326293945313,6948.5919189453125,63117.940979003906,50818.637756347656,1058.3242797851563,17024311296,8053063680,6512816128,0
199,1740334743282,2801,2801,2801,2801,2801,2801,2801,2801,1.7645111083984375,1.4026565551757813,1.2258377075195313,1.4444198608398438,4.526512145996094,1.06072998046875,3.1829910278320313,0.6275177001953125,6948.715270996094,63118.388732910156,50818.98419189453,1058.3242797851563,17024311296,8053063680,6512201728,0
199,1740334743482,2801,2801,2801,2801,2801,2801,2801,2801,1.7186660766601563,3.6073837280273438,3.2254180908203125,2.2211685180664063,5.09814453125,0.87762451171875,1.9865570068359375,0.6109848022460938,6948.8397216796875,63118.82678222656,50819.332458496094,1058.3242797851563,17024311296,8053063680,6515257344,0
199,1740334743683,2801,2801,2801,2801,2801,2801,2801,2801,1.7571563720703125,1.6286239624023438,5.025856018066406,0.788055419921875,4.417350769042969,0.7889022827148438,1.1917724609375,0.73553466796875,6948.956359863281,63119.23767089844,50819.65167236328,1058.3242797851563,17024311296,8053063680,6515257344,0
199,1740334743883,2801,2801,2801,2801,2801,2801,2801,2801,2.9283523559570313,3.43560791015625,1.39959716796875,2.8319091796875,3.9237518310546875,0.19089508056640625,2.0766830444335938,0.16123199462890625,6949.075012207031,63119.63342285156,50819.99060058594,1058.3242797851563,17024311296,8053063680,6514884608,0
200,1740334744083,2801,2801,2801,2801,2801,2801,2801,2801,4.095062255859375,7.782875061035156,3.5608139038085938,2.1830215454101563,2.4064254760742188,1.3342437744140625,2.1632461547851563,3.0908355712890625,6949.199645996094,63120.17352294922,50820.44793701172,1058.3289794921875,17024311296,8053063680,6514470912,0
200,1740334744283,2801,2801,2801,2801,2801,2801,2801,2801,0.8475189208984375,3.988739013671875,1.9178848266601563,0,0.9522018432617188,1.0240325927734375,0.37306976318359375,5.097923278808594,6949.323181152344,63120.613525390625,50820.78564453125,1058.3289794921875,17024311296,8053063680,6514118656,0
200,1740334744484,2801,2801,2801,2801,2801,2801,2801,2801,3.6643447875976563,1.5977783203125,2.959075927734375,0.47698974609375,1.9892807006835938,1.3882064819335938,0.9914321899414063,3.954833984375,6949.441101074219,63120.98474121094,50821.091857910156,1058.3289794921875,17024311296,8053063680,6513455104,0
