Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740334542996,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,6793.9302978515625,62115.14611816406,50028.80578613281,1021.50146484375,17024311296,8053063680,6552928256,0
200,1740334542996,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,6793.936340332031,62115.21081542969,50028.86016845703,1021.50146484375,17024311296,8053063680,6552940544,0
199,1740334543197,2801,2801,2801,2801,2801,2801,2801,2801,8.420013427734375,7.0272216796875,6.685981750488281,17.20037078857422,7.75830078125,5.35076904296875,7.024040222167969,6.045600891113281,6794.082946777344,62115.91101074219,50029.35729980469,1021.5276489257813,17024311296,8053063680,6562553856,0
200,1740334543397,2801,2801,2801,2801,2801,2801,2801,2801,11.47265625,9.724266052246094,27.0614013671875,8.441230773925781,13.109199523925781,6.795188903808594,30.95844268798828,13.469451904296875,6794.264831542969,62117.54626464844,50030.75323486328,1021.5826416015625,17024311296,8053063680,6580969472,0
200,1740334543597,2801,2801,2801,2801,2801,2801,2801,2801,27.581626892089844,8.24993896484375,44.76789093017578,13.589683532714844,58.29533386230469,5.870658874511719,15.602691650390625,17.390647888183594,6794.5716552734375,62121.09307861328,50033.54833984375,1021.9883422851563,17024311296,8053063680,6597754880,0
200,1740334543798,2801,2801,2801,2801,2801,2801,2801,2801,13.615516662597656,5.2774658203125,27.109153747558594,4.098358154296875,6.17474365234375,7.8314361572265625,10.562141418457031,6.887138366699219,6794.7373046875,62122.496643066406,50034.70520019531,1022.0315551757813,17024311296,8053063680,6598713344,0
200,1740334543998,2801,2801,2801,2801,2801,2801,2801,2801,4.6587982177734375,0.9879608154296875,11.184097290039063,0,6.375205993652344,0.4947662353515625,1.3438873291015625,4.430259704589844,6794.8790283203125,62123.319396972656,50035.295349121094,1022.0869750976563,17024311296,8053063680,6598893568,0
200,1740334544199,2801,2801,2801,2801,2801,2801,2801,2801,2.3030471801757813,1.5647964477539063,1.6628036499023438,1.0492935180664063,0.6130599975585938,0.6499176025390625,2.9862823486328125,1.3761520385742188,6794.9930419921875,62123.589782714844,50035.48565673828,1022.0916748046875,17024311296,8053063680,6603739136,0
200,1740334544399,2801,2801,2801,2801,2801,2801,2801,2801,0.45684051513671875,2.46185302734375,1.6346206665039063,0.28159332275390625,0.32875823974609375,0.2329864501953125,1.0106048583984375,0.9140853881835938,6795.098693847656,62123.757568359375,50035.61181640625,1022.0916748046875,17024311296,8053063680,6603153408,0
200,1740334544600,2801,2801,2801,2801,2801,2801,2801,2801,23.51061248779297,4.899696350097656,22.727394104003906,2.3741302490234375,12.843437194824219,4.987800598144531,8.971092224121094,8.947555541992188,6795.297668457031,62125.41473388672,50036.840759277344,1022.2764892578125,17024311296,8053063680,6601723904,0
