Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740408724331,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14795.953857421875,130213.53881835938,99046.74035644531,4252.354309082031,17024311296,8053063680,5476904960,0
200,1740408724331,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14795.958435058594,130213.58721923828,99046.79150390625,4252.354309082031,17024311296,8053063680,5477494784,0
199,1740408724532,2801,2801,2801,2801,2801,2801,2801,2801,5.7132568359375,5.88909912109375,7.229743957519531,32.582763671875,6.83074951171875,7.225593566894531,5.736358642578125,6.1893768310546875,14796.083190917969,130214.41876220703,99047.42706298828,4252.382568359375,17024311296,8053063680,5478187008,0
200,1740408724732,2801,2801,2801,2801,2801,2801,2801,2801,2.7269973754882813,2.4742431640625,2.1429595947265625,17.94689178466797,3.0810623168945313,14.698822021484375,1.3898239135742188,7.556831359863281,14796.213684082031,130215.22668457031,99048.09289550781,4252.382568359375,17024311296,8053063680,5486845952,0
200,1740408724932,2801,2801,2801,2801,2801,2801,2801,2801,9.987678527832031,3.4096221923828125,5.64031982421875,1.3051910400390625,9.235015869140625,0.7302703857421875,3.5467681884765625,1.4565963745117188,14796.3349609375,130215.8681640625,99048.57879638672,4252.3919677734375,17024311296,8053063680,5481877504,0
200,1740408725133,2801,2801,2801,2801,2801,2801,2801,2801,0.98382568359375,1.5273895263671875,2.271453857421875,1.00091552734375,0.9348831176757813,3.1198196411132813,0.789215087890625,1.023193359375,14796.445251464844,130216.1685180664,99048.76403808594,4252.397033691406,17024311296,8053063680,5476532224,0
200,1740408725334,2801,2801,2801,2801,2801,2801,2801,2801,5.941825866699219,1.5419769287109375,4.05279541015625,3.1212539672851563,0.8021392822265625,1.9069595336914063,3.5227508544921875,0.5237197875976563,14796.557861328125,130216.5619506836,99049.08172607422,4252.397033691406,17024311296,8053063680,5476462592,0
200,1740408725535,2801,2801,2801,2801,2801,2801,2801,2801,1.835174560546875,2.7015762329101563,2.927490234375,3.4720306396484375,0.811553955078125,0.8045272827148438,2.4711761474609375,0.903167724609375,14796.67529296875,130216.9423828125,99049.36730957031,4252.402038574219,17024311296,8053063680,5462695936,0
200,1740408725735,2801,2801,2801,2801,2801,2801,2801,2801,2.1973953247070313,1.3764419555664063,1.8078460693359375,0.6884918212890625,1.2740859985351563,2.51593017578125,0.4326019287109375,0,14796.784240722656,130217.18817138672,99049.55346679688,4252.402038574219,17024311296,8053063680,5462515712,0
200,1740408725936,2801,2801,2801,2801,2801,2801,2801,2801,6.943206787109375,3.3826675415039063,8.431755065917969,7.103546142578125,9.937484741210938,2.4962692260742188,16.599464416503906,5.3638916015625,14796.925964355469,130218.10162353516,99050.28991699219,4252.4075927734375,17024311296,8053063680,5468291072,0
200,1740408726137,2801,2801,2801,2801,2801,2801,2801,2801,29.651626586914063,36.209651947021484,28.49066162109375,47.14545440673828,29.98705291748047,31.640213012695313,52.41636657714844,21.881263732910156,14797.194213867188,130221.47277832031,99053.32513427734,4252.439453125,17024311296,8053063680,5482545152,0
200,1740408726337,2801,2801,2801,2801,2801,2801,2801,2801,5.5676116943359375,14.995216369628906,3.9619979858398438,14.784812927246094,4.704154968261719,21.139999389648438,17.78582763671875,4.511100769042969,14797.410034179688,130223.32727050781,99054.90716552734,4252.5162353515625,17024311296,8053063680,5499797504,0
200,1740408726537,2801,2801,2801,2801,2801,2801,2801,2801,4.618141174316406,5.909881591796875,5.345069885253906,19.91063690185547,5.513633728027344,3.8519439697265625,18.295494079589844,3.45916748046875,14797.593933105469,130224.73376464844,99056.04083251953,4252.559509277344,17024311296,8053063680,5500600320,0
200,1740408726738,2801,2801,2801,2801,2801,2801,2801,2801,1.6471328735351563,3.7771987915039063,5.988410949707031,0.6343994140625,1.4195098876953125,3.2449493408203125,6.691337585449219,1.5957183837890625,14797.723022460938,130225.31182861328,99056.50415039063,4252.561950683594,17024311296,8053063680,5500739584,0
200,1740408726938,2801,2801,2801,2801,2801,2801,2801,2801,2.3035125732421875,7.0149383544921875,5.261863708496094,1.2513427734375,3.4118804931640625,0.5135116577148438,7.3520355224609375,2.2672805786132813,14797.848754882813,130225.89990234375,99057.009765625,4252.561950683594,17024311296,8053063680,5498781696,0
200,1740408727138,2801,2801,2801,2801,2801,2801,2801,2801,6.690116882324219,3.2235260009765625,7.93115234375,10.433746337890625,7.651214599609375,0.74908447265625,7.537223815917969,12.357490539550781,14797.994445800781,130227.00378417969,99057.91888427734,4252.572509765625,17024311296,8053063680,5501693952,0
200,1740408727339,2801,2801,2801,2801,2801,2801,2801,2801,5.249366760253906,1.942047119140625,18.938613891601563,11.059181213378906,0,2.1594696044921875,1.5773086547851563,0,14798.133056640625,130228.0033569336,99058.7826538086,4252.580505371094,17024311296,8053063680,5502074880,0
200,1740408727540,2801,2801,2801,2801,2801,2801,2801,2801,1.5052337646484375,0.8661575317382813,5.7731170654296875,1.26678466796875,2.8551254272460938,0.1641693115234375,0.8325042724609375,93.30474090576172,14798.254760742188,130230.31481933594,99060.86840820313,4252.580505371094,17024311296,8053063680,5502341120,0
200,1740408727740,2801,2801,2801,2801,2801,2801,2801,2801,3.8835983276367188,18.77947998046875,12.765960693359375,11.54730224609375,6.2498779296875,1.658966064453125,0.7780075073242188,99.62135314941406,14798.416687011719,130233.16790771484,99063.44055175781,4252.586181640625,17024311296,8053063680,5497552896,0
200,1740408727940,2801,2801,2801,2801,2801,2801,2801,2801,2.35906982421875,4.323005676269531,4.8822021484375,2.1864776611328125,2.7754364013671875,1.1020355224609375,4.6236114501953125,100,14798.549987792969,130235.61126708984,99065.64825439453,4252.586181640625,17024311296,8053063680,5502914560,0
200,1740408728141,2801,2801,2801,2801,2801,2801,2801,2801,23.799423217773438,14.475776672363281,31.105743408203125,9.297615051269531,16.04857635498047,4.5560150146484375,2.8474578857421875,99.99691009521484,14798.73388671875,130238.82312011719,99068.57745361328,4252.5977783203125,17024311296,8053063680,5502705664,0
200,1740408728342,2801,2801,2801,2801,2801,2801,2801,2801,47.817806243896484,57.581298828125,73.49288177490234,60.039894104003906,44.845149993896484,44.60259246826172,45.16938018798828,58.63880920410156,14799.025512695313,130243.42248535156,99072.8334350586,4252.601623535156,17024311296,8053063680,5526081536,0
200,1740408728542,2801,2801,2801,2801,2801,2801,2801,2801,17.709678649902344,22.491249084472656,96.85209655761719,13.191459655761719,50.64716339111328,12.332763671875,21.757217407226563,11.777565002441406,14799.226135253906,130247.03051757813,99076.22540283203,4252.601623535156,17024311296,8053063680,5529554944,0
200,1740408728743,2801,2801,2801,2801,2801,2801,2801,2801,53.829376220703125,76.24391174316406,71.85803985595703,48.499759674072266,61.447574615478516,46.22581100463867,67.41047668457031,81.73130798339844,14799.5849609375,130252.23419189453,99081.0263671875,4252.659362792969,17024311296,8053063680,5559226368,0
200,1740408728944,2801,2801,2801,2801,2801,2801,2801,2801,51.224998474121094,29.951866149902344,43.15684127807617,51.6587028503418,65.36750793457031,55.56211853027344,48.160274505615234,43.55580139160156,14799.936584472656,130257.02062988281,99085.3980102539,4252.7174072265625,17024311296,8053063680,5558673408,0
199,1740408729144,2801,2801,2801,2801,2801,2801,2801,2801,65.47052001953125,37.66868591308594,36.6733512878418,45.338924407958984,49.55127716064453,68.45295715332031,42.479339599609375,39.58427047729492,14800.244323730469,130261.49206542969,99089.4755859375,4252.76318359375,17024311296,8053063680,5562073088,0
200,1740408729345,2801,2801,2801,2801,2801,2801,2801,2801,23.00383758544922,18.32746124267578,10.649887084960938,3.6344985961914063,40.8597526550293,51.802833557128906,10.714042663574219,21.48278045654297,14800.451904296875,130264.43029785156,99092.0990600586,4252.801208496094,17024311296,8053063680,5564354560,0
199,1740408729545,2801,2801,2801,2801,2801,2801,2801,2801,7.637176513671875,17.743934631347656,10.747352600097656,5.847991943359375,19.637405395507813,6.467826843261719,6.898689270019531,87.09986114501953,14800.637634277344,130267.16479492188,99094.5571899414,4252.837646484375,17024311296,8053063680,5542854656,0
200,1740408729745,2801,2801,2801,2801,2801,2801,2801,2801,7.7953643798828125,16.04070281982422,5.792762756347656,2.0418472290039063,4.3680877685546875,5.286399841308594,3.70867919921875,100,14800.825561523438,130269.84893798828,99096.96008300781,4252.874816894531,17024311296,8053063680,5558484992,0
200,1740408729945,2801,2801,2801,2801,2801,2801,2801,2801,10.699958801269531,18.98468780517578,6.501373291015625,5.124870300292969,36.161861419677734,4.302581787109375,6.571533203125,75.16415405273438,14801.022399902344,130272.58801269531,99099.42016601563,4252.9156494140625,17024311296,8053063680,5555494912,0
199,1740408730146,2801,2801,2801,2801,2801,2801,2801,2801,4.786781311035156,17.503509521484375,4.763450622558594,7.247779846191406,100,6.442588806152344,4.783561706542969,17.091415405273438,14801.221557617188,130275.44451904297,99102.01550292969,4252.953308105469,17024311296,8053063680,5570015232,0
199,1740408730346,2801,2801,2801,2801,2801,2801,2801,2801,41.02650833129883,15.207023620605469,14.857810974121094,10.312416076660156,26.986663818359375,6.294395446777344,10.594841003417969,17.632904052734375,14801.423950195313,130277.69567871094,99104.01361083984,4252.98876953125,17024311296,8053063680,5573509120,0
199,1740408730546,2801,2801,2801,2801,2801,2801,2801,2801,23.635269165039063,37.02940368652344,28.02020263671875,14.419685363769531,33.141944885253906,22.959518432617188,24.813003540039063,9.332298278808594,14801.697814941406,130280.84826660156,99106.78326416016,4253.0693359375,17024311296,8053063680,5549436928,0
199,1740408730746,2801,2801,2801,2801,2801,2801,2801,2801,19.359664916992188,21.091262817382813,14.163490295410156,3.5472946166992188,12.879341125488281,8.123558044433594,40.046016693115234,3.2820205688476563,14801.912109375,130283.02923583984,99108.68231201172,4253.137634277344,17024311296,8053063680,5548494848,0
