Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740331059970,2801,2801,2801,2801,2801,2801,2801,2801,36.38718795776367,3.0428237915039063,100,0,21.449440002441406,75.37387084960938,28.66930389404297,0,4327.687194824219,47676.83465576172,38633.42156982422,644.9444580078125,17024311296,8053063680,6346141696,0
199,1740331059971,2801,2801,2801,2801,2801,2801,2801,2801,52.02518844604492,43.0247917175293,98.86845397949219,61.87125015258789,31.277488708496094,61.247501373291016,72.77088928222656,69.926025390625,4327.7080078125,47677.06286621094,38633.64569091797,644.9444580078125,17024311296,8053063680,6346166272,0
200,1740331060171,2801,2801,2801,2801,2801,2801,2801,2801,30.41680908203125,44.92497634887695,65.56414794921875,43.14670181274414,31.040306091308594,32.68596649169922,29.40277099609375,33.837303161621094,4327.9864501953125,47680.683837890625,38636.89385986328,644.9763793945313,17024311296,8053063680,6353522688,0
200,1740331060372,2801,2801,2801,2801,2801,2801,2801,2801,7.836662292480469,8.485458374023438,29.320350646972656,4.676948547363281,17.371864318847656,61.2182502746582,2.041717529296875,16.38910675048828,4328.1724853515625,47683.5126953125,38639.49053955078,644.9763793945313,17024311296,8053063680,6355640320,0
200,1740331060572,2801,2801,2801,2801,2801,2801,2801,2801,15.611549377441406,15.33636474609375,61.27526092529297,11.004714965820313,8.832717895507813,41.45466232299805,14.476043701171875,5.102180480957031,4328.398254394531,47686.54705810547,38642.2177734375,644.9867553710938,17024311296,8053063680,6375854080,0
200,1740331060772,2801,2801,2801,2801,2801,2801,2801,2801,22.352264404296875,31.16400909423828,21.861534118652344,53.20024871826172,26.691329956054688,18.889541625976563,24.17181396484375,12.888519287109375,4328.7540283203125,47689.92395019531,38645.08935546875,645.1165771484375,17024311296,8053063680,6315380736,0
200,1740331060972,2801,2801,2801,2801,2801,2801,2801,2801,2.40667724609375,5.349517822265625,12.603897094726563,2.4433441162109375,4.159828186035156,1.968170166015625,3.4910964965820313,2.75103759765625,4328.892578125,47690.80889892578,38645.736083984375,645.14306640625,17024311296,8053063680,6322704384,0
200,1740331061173,2801,2801,2801,2801,2801,2801,2801,2801,4.8623199462890625,4.606117248535156,7.168617248535156,2.2712554931640625,2.4550247192382813,2.528106689453125,0.9902572631835938,5.995849609375,4329.029357910156,47691.60089111328,38646.27844238281,645.1476440429688,17024311296,8053063680,6322233344,0
200,1740331061374,2801,2801,2801,2801,2801,2801,2801,2801,2.2634963989257813,2.694488525390625,3.998565673828125,3.5145492553710938,4.854881286621094,0.9734039306640625,2.6179428100585938,1.98779296875,4329.150573730469,47692.08142089844,38646.61346435547,645.1476440429688,17024311296,8053063680,6318993408,0
200,1740331061574,2801,2801,2801,2801,2801,2801,2801,2801,1.6154861450195313,12.652473449707031,2.8482589721679688,3.1263275146484375,2.751007080078125,1.4801712036132813,1.2471084594726563,0.7778701782226563,4329.28466796875,47692.739990234375,38647.15026855469,645.1516723632813,17024311296,8053063680,6311321600,0
200,1740331061774,2801,2801,2801,2801,2801,2801,2801,2801,3.2779006958007813,1.66436767578125,2.7943878173828125,2.3423919677734375,2.6859283447265625,0.4903717041015625,1.4050216674804688,0.43444061279296875,4329.402099609375,47693.073791503906,38647.421936035156,645.1516723632813,17024311296,8053063680,6307577856,0
200,1740331061975,2801,2801,2801,2801,2801,2801,2801,2801,1.4666366577148438,1.2152557373046875,3.3112411499023438,2.0177688598632813,3.3044662475585938,0.6720962524414063,3.7985076904296875,0.5115280151367188,4329.518310546875,47693.453125,38647.70928955078,645.1516723632813,17024311296,8053063680,6307205120,0
200,1740331062175,2801,2801,2801,2801,2801,2801,2801,2801,2.7321395874023438,1.7856674194335938,2.3902587890625,1.3535919189453125,6.411102294921875,2.6396484375,2.25079345703125,1.0284805297851563,4329.6470947265625,47694.0400390625,38648.08331298828,645.1594848632813,17024311296,8053063680,6316642304,0
