Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740406374096,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,13000.729248046875,116378.9896850586,89390.76739501953,3775.0983276367188,17024311296,8053063680,5392347136,0
200,1740406374097,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,13000.735473632813,116379.10412597656,89390.82409667969,3775.0983276367188,17024311296,8053063680,5392375808,0
199,1740406374297,2801,2801,2801,2801,2801,2801,2801,2801,100,4.3722991943359375,6.1457061767578125,4.953620910644531,8.460197448730469,4.811470031738281,5.2979583740234375,5.241218566894531,13000.857238769531,116383.0107421875,89392.3628540039,3775.1453247070313,17024311296,8053063680,5392322560,0
200,1740406374498,2801,2801,2801,2801,2801,2801,2801,2801,79.82887268066406,13.508392333984375,11.364860534667969,7.383110046386719,1.877197265625,0.690216064453125,0.520751953125,7.409187316894531,13000.983520507813,116386.82019042969,89394.25213623047,3775.1453247070313,17024311296,8053063680,5396066304,0
199,1740406374698,2801,2801,2801,2801,2801,2801,2801,2801,17.86321258544922,19.770706176757813,50.30666732788086,2.8704071044921875,29.46508026123047,3.2066268920898438,8.091789245605469,16.03521728515625,13001.163879394531,116389.68548583984,89396.3442993164,3775.1453247070313,17024311296,8053063680,4980023296,0
200,1740406374898,2801,2801,2801,2801,2801,2801,2801,2801,31.339736938476563,0.3660888671875,3.4906234741210938,0.39007568359375,10.539138793945313,0.8188934326171875,0.5064773559570313,3.49322509765625,13001.276489257813,116391.6235961914,89397.15832519531,3775.1453247070313,17024311296,8053063680,4962873344,0
200,1740406375099,2801,2801,2801,2801,2801,2801,2801,2801,10.977500915527344,0.2540283203125,2.8158035278320313,0.38275909423828125,0.8269424438476563,0.8155288696289063,0.472381591796875,0.5421295166015625,13001.389709472656,116394.12646484375,89397.44708251953,3775.1492919921875,17024311296,8053063680,4962066432,0
200,1740406375300,2801,2801,2801,2801,2801,2801,2801,2801,1.6383285522460938,2.600921630859375,1.3660202026367188,0.3923187255859375,0.43605804443359375,0.7202224731445313,0.33995819091796875,0.7924118041992188,13001.499633789063,116396.49291992188,89397.60412597656,3775.1572265625,17024311296,8053063680,4961689600,0
200,1740406375500,2801,2801,2801,2801,2801,2801,2801,2801,2.32568359375,5.147674560546875,5.500007629394531,0.7570724487304688,3.2316207885742188,0.9578018188476563,0.6409454345703125,0.1195220947265625,13001.614318847656,116399.08642578125,89397.97088623047,3775.1572265625,17024311296,8053063680,4961759232,0
200,1740406375701,2801,2801,2801,2801,2801,2801,2801,2801,0.12230682373046875,0.1714324951171875,1.5121612548828125,0.07886505126953125,2.5644760131835938,0.7440261840820313,0.23390960693359375,0.067657470703125,13001.717590332031,116401.35278320313,89398.07794189453,3775.1572265625,17024311296,8053063680,4961419264,0
