Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740333579644,2801,2801,2801,2801,2801,2801,2801,2801,0,0,45.718685150146484,0,0,0,0,0,6143.337829589844,58608.57580566406,47319.128845214844,926.7354736328125,17024311296,8053063680,6440497152,0
200,1740333579644,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,6143.3441162109375,58608.63848876953,47319.178466796875,926.7354736328125,17024311296,8053063680,6440509440,0
199,1740333579845,2801,2801,2801,2801,2801,2801,2801,2801,11.589942932128906,10.558036804199219,11.925132751464844,8.466804504394531,12.292716979980469,11.087738037109375,10.824050903320313,10.686141967773438,6143.494567871094,58609.580078125,47319.86297607422,926.760986328125,17024311296,8053063680,6435729408,0
200,1740333580045,2801,2801,2801,2801,2801,2801,2801,2801,49.63945388793945,10.922889709472656,39.84752655029297,19.57825469970703,17.569366455078125,30.851882934570313,26.454856872558594,23.37834930419922,6143.7012939453125,58612.559509277344,47322.58544921875,926.760986328125,17024311296,8053063680,6477635584,0
200,1740333580245,2801,2801,2801,2801,2801,2801,2801,2801,23.56055450439453,19.221160888671875,31.195838928222656,10.456207275390625,29.033416748046875,6.515571594238281,19.746665954589844,11.102951049804688,6143.8824462890625,58615.12158203125,47324.89050292969,926.7655639648438,17024311296,8053063680,6475010048,0
199,1740333580446,2801,2801,2801,2801,2801,2801,2801,2801,4.784797668457031,4.023551940917969,3.3604202270507813,3.5881881713867188,1.7553176879882813,4.9592742919921875,3.3979034423828125,1.4129714965820313,6144.010437011719,58615.735290527344,47325.31591796875,926.7655639648438,17024311296,8053063680,6486515712,0
200,1740333580646,2801,2801,2801,2801,2801,2801,2801,2801,11.179481506347656,3.1196060180664063,9.434463500976563,5.710441589355469,4.83233642578125,9.984169006347656,4.038543701171875,5.6287689208984375,6144.163818359375,58616.81463623047,47326.105224609375,926.8047485351563,17024311296,8053063680,6478663680,0
200,1740333580847,2801,2801,2801,2801,2801,2801,2801,2801,6.169975280761719,5.608970642089844,15.612457275390625,6.3791961669921875,10.640655517578125,4.032440185546875,3.9891891479492188,3.1993179321289063,6144.315185546875,58617.951904296875,47326.98895263672,926.8319702148438,17024311296,8053063680,6475792384,0
200,1740333581048,2801,2801,2801,2801,2801,2801,2801,2801,4.9569244384765625,2.294097900390625,9.845954895019531,2.310211181640625,4.6223602294921875,4.4015655517578125,3.6666717529296875,1.8491287231445313,6144.458251953125,58618.65539550781,47327.45861816406,926.8723754882813,17024311296,8053063680,6472773632,0
200,1740333581248,2801,2801,2801,2801,2801,2801,2801,2801,6.763954162597656,4.569160461425781,19.295066833496094,2.6833114624023438,13.343963623046875,7.150611877441406,35.79701232910156,4.404022216796875,6144.6285400390625,58620.537109375,47329.06481933594,926.9058837890625,17024311296,8053063680,6471544832,0
200,1740333581449,2801,2801,2801,2801,2801,2801,2801,2801,9.126129150390625,4.633636474609375,12.739051818847656,2.0483474731445313,7.480796813964844,5.8800506591796875,8.351028442382813,8.332794189453125,6144.782287597656,58621.550842285156,47329.80108642578,926.9482421875,17024311296,8053063680,6471790592,0
200,1740333581649,2801,2801,2801,2801,2801,2801,2801,2801,4.270484924316406,1.3133087158203125,5.83447265625,0.36034393310546875,3.305023193359375,2.2133636474609375,0.548980712890625,1.9034652709960938,6144.917663574219,58622.207092285156,47330.22723388672,926.9660034179688,17024311296,8053063680,6471802880,0
