Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740400928002,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,8803.257202148438,84337.35510253906,66840.92883300781,2589.6608276367188,17024311296,8053063680,5324754944,0
199,1740400928002,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,8803.261657714844,84337.44104003906,66840.98413085938,2589.6608276367188,17024311296,8053063680,5327843328,0
199,1740400928203,2801,2801,2801,2801,2801,2801,2801,2801,100,4.2953338623046875,6.0166473388671875,5.0894775390625,6.104148864746094,4.519981384277344,7.483856201171875,5.181907653808594,8803.383361816406,84341.27081298828,66842.50439453125,2589.7064819335938,17024311296,8053063680,5328355328,0
200,1740400928403,2801,2801,2801,2801,2801,2801,2801,2801,86.89247131347656,1.3676910400390625,14.144569396972656,4.9415283203125,5.220680236816406,6.262046813964844,1.658111572265625,2.9474258422851563,8803.513122558594,84345.18273925781,66844.3549194336,2589.7064819335938,17024311296,8053063680,5329412096,0
200,1740400928603,2801,2801,2801,2801,2801,2801,2801,2801,18.378738403320313,15.514533996582031,26.965850830078125,5.441253662109375,51.13029861450195,6.213142395019531,9.802452087402344,4.4790191650390625,8803.682434082031,84347.91772460938,66846.32330322266,2589.7064819335938,17024311296,8053063680,4932231168,0
200,1740400928804,2801,2801,2801,2801,2801,2801,2801,2801,24.50237274169922,24.501876831054688,5.7922821044921875,1.2526931762695313,2.7426376342773438,1.1934967041015625,2.2915878295898438,0.9924087524414063,8803.80810546875,84350.00537109375,66847.39337158203,2589.7064819335938,17024311296,8053063680,4914966528,0
200,1740400929004,2801,2801,2801,2801,2801,2801,2801,2801,15.502883911132813,0.8876495361328125,4.711639404296875,1.4368362426757813,1.1954727172851563,5.167266845703125,0.1673583984375,0.473388671875,8803.934448242188,84352.7308959961,66847.8970336914,2589.7112426757813,17024311296,8053063680,4914053120,0
200,1740400929205,2801,2801,2801,2801,2801,2801,2801,2801,12.142654418945313,1.4683761596679688,10.374198913574219,1.5123825073242188,7.169364929199219,1.5096359252929688,4.873313903808594,1.0502700805664063,8804.053161621094,84355.6421508789,66848.57745361328,2589.718505859375,17024311296,8053063680,4909760512,0
200,1740400929406,2801,2801,2801,2801,2801,2801,2801,2801,2.6335678100585938,1.7450027465820313,2.0340652465820313,1.2581405639648438,3.5005645751953125,1.0341949462890625,0.6296920776367188,0.1847381591796875,8804.162902832031,84358.04956054688,66848.80590820313,2589.718505859375,17024311296,8053063680,4912762880,0
200,1740400929606,2801,2801,2801,2801,2801,2801,2801,2801,0.5816116333007813,0.4467926025390625,1.7366104125976563,0.3879547119140625,2.5420684814453125,0.0870361328125,0.18463897705078125,0.06591033935546875,8804.267150878906,84360.3246459961,66848.92163085938,2589.718505859375,17024311296,8053063680,4911550464,0
