Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740335188190,2801,2801,2801,2801,2801,2801,2801,2801,100,0,25.86156463623047,0,26.21501922607422,0,0,0,7274.5318603515625,65132.85662841797,52421.9736328125,1114.7183227539063,17024311296,8053063680,6740295680,0
199,1740335188190,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,7274.539794921875,65132.945373535156,52422.044921875,1114.7183227539063,17024311296,8053063680,6740054016,0
199,1740335188390,2801,2801,2801,2801,2801,2801,2801,2801,30.949508666992188,13.10260009765625,25.195999145507813,13.330032348632813,19.352462768554688,12.055198669433594,32.73150634765625,18.69499969482422,7274.755798339844,65135.14343261719,52423.88916015625,1114.791748046875,17024311296,8053063680,6739644416,0
200,1740335188590,2801,2801,2801,2801,2801,2801,2801,2801,17.416580200195313,17.835906982421875,20.04784393310547,65.5272216796875,19.943214416503906,23.952064514160156,27.789955139160156,4.792961120605469,7275.064758300781,65138.581787109375,52426.583740234375,1115.2130737304688,17024311296,8053063680,6759063552,0
200,1740335188791,2801,2801,2801,2801,2801,2801,2801,2801,6.983650207519531,3.6041259765625,7.2003326416015625,1.4496078491210938,7.8844757080078125,1.4578781127929688,32.246498107910156,1.84320068359375,7275.223205566406,65139.88366699219,52427.64813232422,1115.2457275390625,17024311296,8053063680,6770827264,0
200,1740335188992,2801,2801,2801,2801,2801,2801,2801,2801,11.709465026855469,9.19207763671875,15.656303405761719,3.3237533569335938,13.621444702148438,4.8007049560546875,4.777008056640625,10.103507995605469,7275.3868408203125,65141.28063964844,52428.71307373047,1115.3006591796875,17024311296,8053063680,6770733056,0
199,1740335189192,2801,2801,2801,2801,2801,2801,2801,2801,0.9091262817382813,0.272369384765625,1.7501373291015625,0.33814239501953125,2.8783950805664063,0.7230377197265625,0.7935028076171875,1.4617538452148438,7275.5003662109375,65141.549377441406,52428.87890625,1115.304931640625,17024311296,8053063680,6770278400,0
200,1740335189392,2801,2801,2801,2801,2801,2801,2801,2801,4.031463623046875,9.642265319824219,7.210014343261719,6.892997741699219,7.840950012207031,8.257492065429688,9.565673828125,3.6579437255859375,7275.639221191406,65142.633239746094,52429.727600097656,1115.3201293945313,17024311296,8053063680,6762741760,0
200,1740335189593,2801,2801,2801,2801,2801,2801,2801,2801,26.055686950683594,11.952919006347656,18.01983642578125,25.489784240722656,21.720359802246094,27.260452270507813,33.087615966796875,18.390342712402344,7275.873779296875,65145.249084472656,52431.88635253906,1115.51171875,17024311296,8053063680,6777057280,0
200,1740335189794,2801,2801,2801,2801,2801,2801,2801,2801,3.4709854125976563,3.793304443359375,3.5248870849609375,7.8574981689453125,3.3392181396484375,5.720985412597656,2.559844970703125,7.9349517822265625,7276.002014160156,65146.162658691406,52432.669982910156,1115.51171875,17024311296,8053063680,6789074944,0
200,1740335189994,2801,2801,2801,2801,2801,2801,2801,2801,5.144218444824219,3.6144638061523438,4.0878753662109375,0.278656005859375,3.4664993286132813,3.5796585083007813,2.5941314697265625,1.0672760009765625,7276.12353515625,65146.71160888672,52433.04345703125,1115.51904296875,17024311296,8053063680,6790922240,0
200,1740335190195,2801,2801,2801,2801,2801,2801,2801,2801,9.768951416015625,8.955490112304688,4.9510498046875,0.8439102172851563,1.3299942016601563,0.9322052001953125,1.090667724609375,1.1993942260742188,7276.239990234375,65147.444580078125,52433.548095703125,1115.529541015625,17024311296,8053063680,6791524352,0
200,1740335190395,2801,2801,2801,2801,2801,2801,2801,2801,1.0476913452148438,0.9685440063476563,1.689544677734375,0.47371673583984375,0.868927001953125,2.5086135864257813,0.9769744873046875,0.7896270751953125,7276.348876953125,65147.79357910156,52433.70538330078,1115.529541015625,17024311296,8053063680,6791020544,0
200,1740335190595,2801,2801,2801,2801,2801,2801,2801,2801,21.36956787109375,3.7661819458007813,17.893753051757813,4.0450897216796875,9.88336181640625,4.422203063964844,6.679634094238281,3.8673019409179688,7276.494934082031,65148.98278808594,52434.654052734375,1115.5408325195313,17024311296,8053063680,6789062656,0
