Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740404508203,2801,2801,2801,2801,2801,2801,2801,2801,35.36932373046875,9.434295654296875,79.1805419921875,0,14.090835571289063,0,2.1916885375976563,0,11554.084899902344,105300.75909423828,81615.8080444336,3322.3424072265625,17024311296,8053063680,6235418624,0
200,1740404508203,2801,2801,2801,2801,2801,2801,2801,2801,57.57635498046875,12.987686157226563,77.66995239257813,9.992607116699219,55.42856979370117,10.036949157714844,47.9581298828125,9.857139587402344,11554.088989257813,105300.84173583984,81615.8656616211,3322.3424072265625,17024311296,8053063680,6235443200,0
200,1740404508404,2801,2801,2801,2801,2801,2801,2801,2801,0.2659454345703125,2.3127288818359375,1.4854202270507813,0,0,0,0.7857437133789063,0,11554.207336425781,105303.33508300781,81616.05212402344,3322.368408203125,17024311296,8053063680,6235463680,0
200,1740404508604,2801,2801,2801,2801,2801,2801,2801,2801,0.50042724609375,0.19510650634765625,2.2407150268554688,0.652587890625,0.43830108642578125,0.348419189453125,0.54571533203125,2.540008544921875,11554.313171386719,105305.69885253906,81616.18676757813,3322.368408203125,17024311296,8053063680,6233899008,0
200,1740404508805,2801,2801,2801,2801,2801,2801,2801,2801,23.962867736816406,7.616310119628906,12.908584594726563,7.888298034667969,16.424049377441406,7.136253356933594,5.858680725097656,18.485595703125,11554.514953613281,105309.48962402344,81617.4252319336,3322.5726928710938,17024311296,8053063680,6230990848,0
200,1740404509005,2801,2801,2801,2801,2801,2801,2801,2801,0,0.26529693603515625,0.8463973999023438,0,1.6807098388671875,1.5937728881835938,0.02347564697265625,0,11554.623107910156,105311.90313720703,81617.62005615234,3322.5726928710938,17024311296,8053063680,6223101952,0
200,1740404509206,2801,2801,2801,2801,2801,2801,2801,2801,1.4098434448242188,2.229095458984375,1.7347946166992188,3.0029449462890625,0.6232833862304688,0.11711883544921875,0.8360977172851563,1.5154495239257813,11554.739379882813,105313.67346191406,81617.8275756836,3322.5775756835938,17024311296,8053063680,6226067456,0
200,1740404509406,2801,2801,2801,2801,2801,2801,2801,2801,5.438865661621094,1.0755081176757813,1.942413330078125,0.3251800537109375,2.7355575561523438,0.9500961303710938,2.334564208984375,3.1757659912109375,11554.860961914063,105314.12243652344,81618.17218017578,3322.5935668945313,17024311296,8053063680,6225801216,0
199,1740404509607,2801,2801,2801,2801,2801,2801,2801,2801,2.1854782104492188,0.8939590454101563,5.71832275390625,1.16326904296875,6.558235168457031,1.1142044067382813,6.212669372558594,1.3730621337890625,11554.971801757813,105314.4916381836,81618.4771118164,3322.5935668945313,17024311296,8053063680,6200385536,0
200,1740404509807,2801,2801,2801,2801,2801,2801,2801,2801,24.10528564453125,2.9978713989257813,7.1289215087890625,6.408180236816406,12.668052673339844,3.586395263671875,7.5820770263671875,5.6458892822265625,11555.120056152344,105315.49572753906,81619.36309814453,3322.6023559570313,17024311296,8053063680,6190403584,0
199,1740404510008,2801,2801,2801,2801,2801,2801,2801,2801,47.25822830200195,12.695968627929688,20.274253845214844,14.394668579101563,27.29656219482422,12.022666931152344,11.424209594726563,52.380760192871094,11555.359130859375,105318.51397705078,81622.04425048828,3322.62158203125,17024311296,8053063680,6206341120,0
200,1740404510208,2801,2801,2801,2801,2801,2801,2801,2801,46.207523345947266,49.32106399536133,43.847633361816406,42.15021896362305,67.47330474853516,28.828521728515625,39.25289535522461,60.325782775878906,11555.711486816406,105323.13806152344,81626.16021728516,3322.7566528320313,17024311296,8053063680,6215532544,0
199,1740404510409,2801,2801,2801,2801,2801,2801,2801,2801,32.76660919189453,29.654937744140625,43.864566802978516,27.95122528076172,24.902206420898438,51.59449768066406,25.594337463378906,51.64761734008789,11556.058776855469,105327.0171508789,81629.50018310547,3322.9247436523438,17024311296,8053063680,6226829312,0
200,1740404510609,2801,2801,2801,2801,2801,2801,2801,2801,7.7794036865234375,7.386299133300781,10.138565063476563,8.396461486816406,10.622955322265625,6.6094207763671875,6.043479919433594,14.2677001953125,11556.233825683594,105328.3388671875,81630.52374267578,3322.9569702148438,17024311296,8053063680,6220468224,0
200,1740404510809,2801,2801,2801,2801,2801,2801,2801,2801,3.58868408203125,4.6271820068359375,4.8492889404296875,10.785102844238281,9.994049072265625,1.0446319580078125,2.0510635375976563,16.061294555664063,11556.382873535156,105329.40325927734,81631.33679199219,3322.9569702148438,17024311296,8053063680,6217162752,0
200,1740404511009,2801,2801,2801,2801,2801,2801,2801,2801,2.1968765258789063,0.1501312255859375,2.36865234375,0.23444366455078125,4.038215637207031,1.03619384765625,2.4181289672851563,7.642723083496094,11556.508422851563,105330.01232910156,81631.7392578125,3322.9569702148438,17024311296,8053063680,6213451776,0
200,1740404511210,2801,2801,2801,2801,2801,2801,2801,2801,13.48553466796875,7.593940734863281,10.033676147460938,7.592498779296875,4.847373962402344,3.0786285400390625,4.468162536621094,8.288909912109375,11556.643432617188,105330.9351196289,81632.45263671875,3322.9641723632813,17024311296,8053063680,6226604032,0
200,1740404511411,2801,2801,2801,2801,2801,2801,2801,2801,0.7223358154296875,7.499641418457031,3.3592529296875,1.6393661499023438,1.2177963256835938,0.3857879638671875,3.4615554809570313,0.7666397094726563,11556.762145996094,105331.46453857422,81632.7787475586,3322.9641723632813,17024311296,8053063680,6232989696,0
200,1740404511611,2801,2801,2801,2801,2801,2801,2801,2801,3.6316757202148438,2.5143280029296875,5.7579498291015625,1.8906097412109375,5.231178283691406,1.7904129028320313,4.755897521972656,3.38653564453125,11556.887817382813,105332.076171875,81633.20916748047,3322.9688110351563,17024311296,8053063680,6228127744,0
200,1740404511812,2801,2801,2801,2801,2801,2801,2801,2801,44.39188766479492,4.9758758544921875,3.5677947998046875,7.527153015136719,1.9364471435546875,0.39241790771484375,6.422111511230469,2.357330322265625,11557.029113769531,105333.57604980469,81634.51477050781,3322.9688110351563,17024311296,8053063680,6240247808,0
200,1740404512013,2801,2801,2801,2801,2801,2801,2801,2801,25.501022338867188,24.60997772216797,30.850921630859375,23.934860229492188,25.350799560546875,24.77813720703125,22.526939392089844,27.501571655273438,11557.241455078125,105335.56353759766,81636.28533935547,3322.9688110351563,17024311296,8053063680,6234083328,0
200,1740404512213,2801,2801,2801,2801,2801,2801,2801,2801,1.7223129272460938,0.25603485107421875,4.660713195800781,0,2.7366256713867188,2.6688461303710938,0.956207275390625,2.3087387084960938,11557.3642578125,105335.98767089844,81636.58013916016,3322.9794921875,17024311296,8053063680,6233202688,0
199,1740404512413,2801,2801,2801,2801,2801,2801,2801,2801,7.351890563964844,7.008537292480469,13.249107360839844,3.5475921630859375,5.748573303222656,6.595207214355469,23.436378479003906,10.035133361816406,11557.507263183594,105337.35656738281,81637.6958618164,3322.9794921875,17024311296,8053063680,6248984576,0
200,1740404512614,2801,2801,2801,2801,2801,2801,2801,2801,47.82231521606445,28.09539031982422,33.44584655761719,58.11787033081055,38.3275260925293,33.50782775878906,29.751388549804688,53.93980026245117,11557.79638671875,105341.09216308594,81641.13372802734,3322.9794921875,17024311296,8053063680,6249861120,0
200,1740404512814,2801,2801,2801,2801,2801,2801,2801,2801,55.661746978759766,46.560367584228516,68.417724609375,37.07658004760742,68.39289855957031,43.16437911987305,65.68400573730469,53.738216400146484,11558.150390625,105346.0732421875,81645.64318847656,3323.0775146484375,17024311296,8053063680,6215110656,0
